"count","ptCnt","Grupo","ptid","List","TrialNum","CueDirection","SentenceDirection","StimulusType","Accuracy","MoveTime","LiftOffLatency","SentDur","ItemNumber","SentenceStimulus","Date","PostQ1","PostQ2","PostQ3","PostQ4","liftOffDiff",,"X","X.1","Compatibilidad",,,
2634,0,"Grupo A",433,3,74,1,1,0,1,211,3148,1837,31,"You bestowed the honor upon Art","06/13/2017","IT WAS AN EXCERSISE ABOUT ATTENTION AND COM PREHENSION{,} MIXED WITH A REFLEX GAME{.}","n","y","1311",,"","",1,,,
2636,0,"Grupo A",433,3,76,0,1,0,1,222,1823,1681,21,"You delivered the Pizza to Andy","06/13/2017","IT WAS AN EXCERSISE ABOUT ATTENTION AND COM PREHENSION{,} MIXED WITH A REFLEX GAME{.}","n","y","142",,"","",0,,,
2637,0,"Grupo A",433,3,77,1,0,0,1,242,2180,2138,15,"Anna transferred responsibility to you","06/13/2017","IT WAS AN EXCERSISE ABOUT ATTENTION AND COM PREHENSION{,} MIXED WITH A REFLEX GAME{.}","n","y","42",,"","",0,,,
2638,0,"Grupo A",433,3,78,0,1,0,1,295,2580,2109,27,"You slid Sally the cafeteria tray","06/13/2017","IT WAS AN EXCERSISE ABOUT ATTENTION AND COM PREHENSION{,} MIXED WITH A REFLEX GAME{.}","n","y","471",,"","",0,,,
2643,0,"Grupo A",434,1,3,0,0,0,1,273,1622,1503,1,"Andy delivered the pizza to you","06/13/2017","comprehension","n","n","n","119",,"","",1,,,
2645,0,"Grupo A",434,1,5,1,0,0,1,319,1609,1698,15,"Jesse gave you another chance","06/13/2017","comprehension","n","n","n","-89",,"","",0,,,
2650,0,"Grupo A",434,1,10,1,0,0,1,353,2146,1390,18,"Your sister blew you a kiss","06/13/2017","comprehension","n","n","n","756",,"","",0,,,
2651,0,"Grupo A",434,1,11,1,0,0,1,289,1880,1696,13,"John dedicated the song to you","06/13/2017","comprehension","n","n","n","184",,"","",0,,,
2653,0,"Grupo A",434,1,13,0,1,0,1,324,2517,1634,24,"You entrusted the key to Jeff","06/13/2017","comprehension","n","n","n","883",,"","",0,,,
2655,0,"Grupo A",434,1,15,1,0,0,1,312,2007,1472,20,"Andy pitched you the idea","06/13/2017","comprehension","n","n","n","535",,"","",0,,,
2657,0,"Grupo A",434,1,17,0,0,0,1,358,2127,1396,6,"Christine bought you ice cream","06/13/2017","comprehension","n","n","n","731",,"","",1,,,
2659,0,"Grupo A",434,1,19,1,0,0,1,414,1751,1369,14,"Jenni sang you a song","06/13/2017","comprehension","n","n","n","382",,"","",0,,,
2660,0,"Grupo A",434,1,20,1,1,0,1,302,1863,1600,36,"You confessed your secret to Dan","06/13/2017","comprehension","n","n","n","263",,"","",1,,,
2665,0,"Grupo A",434,1,25,0,1,0,1,328,1867,1620,28,"You shot Shawn the rubber band","06/13/2017","comprehension","n","n","n","247",,"","",0,,,
2667,0,"Grupo A",434,1,27,0,1,0,1,319,2494,1422,23,"You dealt the cards to Mark","06/13/2017","comprehension","n","n","n","1072",,"","",0,,,
2668,0,"Grupo A",434,1,28,1,1,0,1,327,2250,2034,35,"You transferred responsibility to Anna","06/13/2017","comprehension","n","n","n","216",,"","",1,,,
2670,0,"Grupo A",434,1,30,0,1,0,1,341,1920,1567,25,"You handed the puppy to Katie","06/13/2017","comprehension","n","n","n","353",,"","",0,,,
2671,0,"Grupo A",434,1,31,1,1,0,1,284,2193,2065,34,"You radioed the message to the policeman","06/13/2017","comprehension","n","n","n","128",,"","",1,,,
2672,0,"Grupo A",434,1,32,0,1,0,1,258,1815,1427,30,"You poured your dad some water","06/13/2017","comprehension","n","n","n","388",,"","",0,,,
2679,0,"Grupo A",434,1,39,0,0,0,1,295,1742,1322,9,"Paul hit you the baseball","06/13/2017","comprehension","n","n","n","420",,"","",1,,,
2680,0,"Grupo A",434,1,40,1,0,0,1,314,1543,1022,19,"He taught you a lesson","06/13/2017","comprehension","n","n","n","521",,"","",0,,,
2684,0,"Grupo A",434,1,44,0,0,0,1,270,1828,1704,10,"Adam conveyed the message to you","06/13/2017","comprehension","n","n","n","124",,"","",1,,,
2686,0,"Grupo A",434,1,46,0,1,0,1,318,2310,1637,22,"You donated money to Vincent","06/13/2017","comprehension","n","n","n","673",,"","",0,,,
2690,0,"Grupo A",434,1,50,0,0,0,1,327,2392,1433,4,"Amber drove the car to you","06/13/2017","comprehension","n","n","n","959",,"","",1,,,
2695,0,"Grupo A",434,1,55,1,1,0,1,369,2381,1270,38,"You paid Amanda tribute","06/13/2017","comprehension","n","n","n","1111",,"","",1,,,
2698,0,"Grupo A",434,1,58,0,0,0,1,380,2027,1559,8,"Courtney handed you the notebook","06/13/2017","comprehension","n","n","n","468",,"","",1,,,
2703,0,"Grupo A",434,1,63,0,1,0,1,294,2905,1936,21,"You forked over the cash to Alex","06/13/2017","comprehension","n","n","n","969",,"","",0,,,
2705,0,"Grupo A",434,1,65,0,1,0,1,336,3194,1186,26,"You threw Diane the pen","06/13/2017","comprehension","n","n","n","2008",,"","",0,,,
2715,0,"Grupo A",434,1,75,1,1,0,1,317,2142,1856,33,"You transmitted the orders to Sara","06/13/2017","comprehension","n","n","n","286",,"","",1,,,
2725,0,"Grupo A",435,2,5,0,0,0,1,179,1385,1698,15,"Jesse gave you another chance","06/13/2017","listening   and comprehension{.}","n","y","n","-313",,"","",1,,,
2727,0,"Grupo A",435,2,7,0,0,0,1,143,1188,1022,19,"He taught you a lesson","06/13/2017","listening   and comprehension{.}","n","y","n","166",,"","",1,,,
2729,0,"Grupo A",435,2,9,0,0,0,1,65,1526,1369,14,"Jenni sang you a song","06/13/2017","listening   and comprehension{.}","n","y","n","157",,"","",1,,,
2731,0,"Grupo A",435,2,11,1,0,0,1,128,1709,1534,2,"Helen awarded a medal to you","06/13/2017","listening   and comprehension{.}","n","y","n","175",,"","",0,,,
2732,0,"Grupo A",435,2,12,0,0,0,1,144,2018,1390,18,"Your sister blew you a kiss","06/13/2017","listening   and comprehension{.}","n","y","n","628",,"","",1,,,
2738,0,"Grupo A",435,2,18,1,1,0,1,116,1792,1567,25,"You handed the puppy to Katie","06/13/2017","listening   and comprehension{.}","n","y","n","225",,"","",1,,,
2742,0,"Grupo A",435,2,22,1,0,0,1,120,2136,1489,3,"Jack kicked the football to you","06/13/2017","listening   and comprehension{.}","n","y","n","647",,"","",0,,,
2748,0,"Grupo A",435,2,28,0,0,0,1,62,2208,1472,20,"Andy pitched you the idea","06/13/2017","listening   and comprehension{.}","n","y","n","736",,"","",1,,,
2749,0,"Grupo A",435,2,29,1,1,0,1,15,2058,1637,22,"You donated money to Vincent","06/13/2017","listening   and comprehension{.}","n","y","n","421",,"","",1,,,
2752,0,"Grupo A",435,2,32,1,0,0,1,175,2143,1559,8,"Courtney handed you the notebook","06/13/2017","listening   and comprehension{.}","n","y","n","584",,"","",0,,,
2756,0,"Grupo A",435,2,36,0,0,0,1,69,1739,1696,13,"John dedicated the song to you","06/13/2017","listening   and comprehension{.}","n","y","n","43",,"","",1,,,
2759,0,"Grupo A",435,2,39,1,1,0,1,139,1889,1427,30,"You poured your dad some water","06/13/2017","listening   and comprehension{.}","n","y","n","462",,"","",1,,,
2761,0,"Grupo A",435,2,41,0,1,0,1,96,1652,1371,32,"You sold the land to Mike","06/13/2017","listening   and comprehension{.}","n","y","n","281",,"","",0,,,
2762,0,"Grupo A",435,2,42,0,1,0,1,72,2304,2034,35,"You transferred responsibility to Anna","06/13/2017","listening   and comprehension{.}","n","y","n","270",,"","",0,,,
2769,0,"Grupo A",435,2,49,0,1,0,1,91,1640,1407,40,"You sent your family regards","06/13/2017","listening   and comprehension{.}","n","y","n","233",,"","",0,,,
2770,0,"Grupo A",435,2,50,1,1,0,1,118,2138,1186,26,"You threw Diane the pen","06/13/2017","listening   and comprehension{.}","n","y","n","952",,"","",1,,,
2773,0,"Grupo A",435,2,53,1,1,0,1,180,1576,1620,28,"You shot Shawn the rubber band","06/13/2017","listening   and comprehension{.}","n","y","n","-44",,"","",1,,,
2774,0,"Grupo A",435,2,54,0,1,0,1,74,2042,1724,37,"Ian received the complaint from you","06/13/2017","listening   and comprehension{.}","n","y","n","318",,"","",0,,,
2782,0,"Grupo A",435,2,62,0,0,0,1,90,1961,1746,12,"Tiana devoted her time to you","06/13/2017","listening   and comprehension{.}","n","y","n","215",,"","",1,,,
2790,0,"Grupo A",435,2,70,1,0,0,1,151,1714,1396,6,"Christine bought you ice cream","06/13/2017","listening   and comprehension{.}","n","y","n","318",,"","",0,,,
2793,0,"Grupo A",435,2,73,1,0,0,1,157,2166,1322,9,"Paul hit you the baseball","06/13/2017","listening   and comprehension{.}","n","y","n","844",,"","",0,,,
2794,0,"Grupo A",435,2,74,1,0,0,1,169,1706,1503,1,"Andy delivered the pizza to you","06/13/2017","listening   and comprehension{.}","n","y","n","203",,"","",0,,,
2799,0,"Grupo A",435,2,79,0,1,0,1,38,1371,1270,38,"You paid Amanda tribute","06/13/2017","listening   and comprehension{.}","n","y","n","101",,"","",0,,,
2802,0,"Grupo B",436,4,2,0,0,0,1,692,3510,2184,14,"The policeman radioed the message to you","06/17/2017","listening and comprehension","y","y","n","1326",,"","",1,,,
2804,0,"Grupo B",436,4,4,0,1,0,1,598,2227,1635,35,"You gave Jesse another chance","06/17/2017","listening and comprehension","y","y","n","592",,"","",0,,,
2807,0,"Grupo B",436,4,7,1,0,0,1,495,2278,1473,10,"Your dad poured you some water","06/17/2017","listening and comprehension","y","y","n","805",,"","",0,,,
2811,0,"Grupo B",436,4,11,0,0,0,1,549,2403,1724,17,"You received the complaint from Ian","06/17/2017","listening and comprehension","y","y","n","679",,"","",1,,,
2812,0,"Grupo B",436,4,12,0,0,0,1,668,2262,1501,12,"Mike sold the land to you","06/17/2017","listening and comprehension","y","y","n","761",,"","",1,,,
2821,0,"Grupo B",436,4,21,1,0,0,1,626,2067,1523,7,"Joe kicked you the soccer ball","06/17/2017","listening and comprehension","y","y","n","544",,"","",0,,,
2822,0,"Grupo B",436,4,22,1,1,0,1,511,2244,1293,29,"You hit Paul the baseball","06/17/2017","listening and comprehension","y","y","n","951",,"","",1,,,
2824,0,"Grupo B",436,4,24,1,0,0,1,548,2187,1460,3,"Mark dealt the cards to you","06/17/2017","listening and comprehension","y","y","n","727",,"","",0,,,
2825,0,"Grupo B",436,4,25,1,0,0,1,470,2740,1684,2,"Vincent donated money to you","06/17/2017","listening and comprehension","y","y","n","1056",,"","",0,,,
2827,0,"Grupo B",436,4,27,1,0,0,1,463,2779,1693,4,"Jeff entrusted the key to you","06/17/2017","listening and comprehension","y","y","n","1086",,"","",0,,,
2830,0,"Grupo B",436,4,30,1,0,0,1,426,1904,1347,9,"Mike rolled you the marble","06/17/2017","listening and comprehension","y","y","n","557",,"","",0,,,
2832,0,"Grupo B",436,4,32,0,1,0,1,575,3241,1639,33,"You dedicated the song to John","06/17/2017","listening and comprehension","y","y","n","1602",,"","",0,,,
2836,0,"Grupo B",436,4,36,1,1,0,1,541,1966,1439,26,"You bought Christine ice cream","06/17/2017","listening and comprehension","y","y","n","527",,"","",1,,,
2844,0,"Grupo B",436,4,44,0,0,0,1,516,2497,1874,13,"Sara transmitted the orders to you","06/17/2017","listening and comprehension","y","y","n","623",,"","",1,,,
2846,0,"Grupo B",436,4,46,1,1,0,1,463,2299,1681,21,"You delivered the Pizza to Andy","06/17/2017","listening and comprehension","y","y","n","618",,"","",1,,,
2847,0,"Grupo B",436,4,47,0,0,0,1,542,2169,1647,16,"Dan confessed his secret to you","06/17/2017","listening and comprehension","y","y","n","522",,"","",1,,,
2849,0,"Grupo B",436,4,49,1,0,0,1,445,3338,1623,8,"Shawn shot you the rubber band","06/17/2017","listening and comprehension","y","y","n","1715",,"","",0,,,
2850,0,"Grupo B",436,4,50,0,0,0,1,497,2884,2138,15,"Anna transferred responsibility to you","06/17/2017","listening and comprehension","y","y","n","746",,"","",1,,,
2855,0,"Grupo B",436,4,55,0,1,0,1,483,2278,1390,34,"You sang Jenni a song","06/17/2017","listening and comprehension","y","y","n","888",,"","",0,,,
2858,0,"Grupo B",436,4,58,1,0,0,1,543,2277,1579,5,"Katie handed the puppy to you","06/17/2017","listening and comprehension","y","y","n","698",,"","",0,,,
2859,0,"Grupo B",436,4,59,0,1,0,1,654,2509,1507,40,"You pitched Andy the idea","06/17/2017","listening and comprehension","y","y","n","1002",,"","",0,,,
2862,0,"Grupo B",436,4,62,1,1,0,1,643,2180,1321,24,"You drove the car to Amber","06/17/2017","listening and comprehension","y","y","n","859",,"","",1,,,
2867,0,"Grupo B",436,4,67,0,0,0,1,589,1832,1277,19,"Liz told you the story","06/17/2017","listening and comprehension","y","y","n","555",,"","",1,,,
2869,0,"Grupo B",436,4,69,1,1,0,1,649,2088,1483,23,"You kicked the football to Jack","06/17/2017","listening and comprehension","y","y","n","605",,"","",1,,,
2870,0,"Grupo B",436,4,70,0,1,0,1,649,2184,1579,37,"You offered Chris some writing tips","06/17/2017","listening and comprehension","y","y","n","605",,"","",0,,,
2875,0,"Grupo B",436,4,75,1,1,0,1,533,2261,1511,28,"You handed Courtney the notebook","06/17/2017","listening and comprehension","y","y","n","750",,"","",1,,,
2884,0,"Grupo B",437,3,4,1,0,0,1,291,2720,1647,16,"Dan confessed his secret to you","06/17/2017","listening and comprehension","n","n","n","1073",,"","",0,,,
2886,0,"Grupo B",437,3,6,1,1,0,1,298,1700,1126,39,"You taught him a lesson","06/17/2017","listening and comprehension","n","n","n","574",,"","",1,,,
2888,0,"Grupo B",437,3,8,0,0,0,1,735,2717,1684,2,"Vincent donated money to you","06/17/2017","listening and comprehension","n","n","n","1033",,"","",1,,,
2897,0,"Grupo B",437,3,17,0,0,0,1,341,2463,1233,6,"Diane threw you the pen","06/17/2017","listening and comprehension","n","n","n","1230",,"","",1,,,
2902,0,"Grupo B",437,3,22,0,0,0,1,436,2958,1646,1,"Alex forked over the cash to you","06/17/2017","listening and comprehension","n","n","n","1312",,"","",1,,,
2903,0,"Grupo B",437,3,23,0,0,0,1,387,2466,1693,4,"Jeff entrusted the key to you","06/17/2017","listening and comprehension","n","n","n","773",,"","",1,,,
2907,0,"Grupo B",437,3,27,0,0,0,1,397,3642,1623,8,"Shawn shot you the rubber band","06/17/2017","listening and comprehension","n","n","n","2019",,"","",1,,,
2913,0,"Grupo B",437,3,33,0,0,0,1,273,2634,1579,5,"Katie handed the puppy to you","06/17/2017","listening and comprehension","n","n","n","1055",,"","",1,,,
2917,0,"Grupo B",437,3,37,0,1,0,1,262,3433,1439,26,"You bought Christine ice cream","06/17/2017","listening and comprehension","n","n","n","1994",,"","",0,,,
2920,0,"Grupo B",437,3,40,1,0,0,1,214,2534,1501,12,"Mike sold the land to you","06/17/2017","listening and comprehension","n","n","n","1033",,"","",0,,,
2922,0,"Grupo B",437,3,42,0,1,0,1,343,2320,1681,21,"You delivered the Pizza to Andy","06/17/2017","listening and comprehension","n","n","n","639",,"","",0,,,
2924,0,"Grupo B",437,3,44,1,0,0,1,306,2314,1371,20,"Your family sent you regards","06/17/2017","listening and comprehension","n","n","n","943",,"","",0,,,
2927,0,"Grupo B",437,3,47,0,1,0,1,377,2069,1483,23,"You kicked the football to Jack","06/17/2017","listening and comprehension","n","n","n","586",,"","",0,,,
2934,0,"Grupo B",437,3,54,1,0,0,1,353,2805,2184,14,"The policeman radioed the message to you","06/17/2017","listening and comprehension","n","n","n","621",,"","",0,,,
2936,0,"Grupo B",437,3,56,1,0,0,1,326,2822,1724,17,"You received the complaint from Ian","06/17/2017","listening and comprehension","n","n","n","1098",,"","",0,,,
2938,0,"Grupo B",437,3,58,1,1,0,1,357,2250,1579,37,"You offered Chris some writing tips","06/17/2017","listening and comprehension","n","n","n","671",,"","",1,,,
2939,0,"Grupo B",437,3,59,0,1,0,1,443,2631,1511,28,"You handed Courtney the notebook","06/17/2017","listening and comprehension","n","n","n","1120",,"","",0,,,
2941,0,"Grupo B",437,3,61,1,1,0,1,278,2663,1647,32,"You devoted your time to Tiana","06/17/2017","listening and comprehension","n","n","n","1016",,"","",1,,,
2942,0,"Grupo B",437,3,62,0,1,0,1,465,2495,1744,30,"You conveyed the message to Adam","06/17/2017","listening and comprehension","n","n","n","751",,"","",0,,,
2948,0,"Grupo B",437,3,68,1,0,0,1,308,2739,2138,15,"Anna transferred responsibility to you","06/17/2017","listening and comprehension","n","n","n","601",,"","",0,,,
2949,0,"Grupo B",437,3,69,1,1,0,1,555,2029,1390,34,"You sang Jenni a song","06/17/2017","listening and comprehension","n","n","n","639",,"","",1,,,
2950,0,"Grupo B",437,3,70,1,1,0,1,447,1947,1639,33,"You dedicated the song to John","06/17/2017","listening and comprehension","n","n","n","308",,"","",1,,,
2951,0,"Grupo B",437,3,71,0,0,0,1,295,2848,1523,7,"Joe kicked you the soccer ball","06/17/2017","listening and comprehension","n","n","n","1325",,"","",1,,,
2954,0,"Grupo B",437,3,74,1,0,0,1,353,2063,1277,19,"Liz told you the story","06/17/2017","listening and comprehension","n","n","n","786",,"","",0,,,
2956,0,"Grupo B",437,3,76,1,1,0,1,384,2061,1635,35,"You gave Jesse another chance","06/17/2017","listening and comprehension","n","n","n","426",,"","",1,,,
2958,0,"Grupo B",437,3,78,1,0,0,1,439,2447,1874,13,"Sara transmitted the orders to you","06/17/2017","listening and comprehension","n","n","n","573",,"","",0,,,
2959,0,"Grupo B",437,3,79,0,0,0,1,413,2864,1473,10,"Your dad poured you some water","06/17/2017","listening and comprehension","n","n","n","1391",,"","",1,,,
2968,0,"Grupo B",438,4,8,0,0,0,1,358,3227,1874,13,"Sara transmitted the orders to you","06/18/2017","syntax","n","n","n","1353",,"","",1,,,
2970,0,"Grupo B",438,4,10,0,1,0,1,184,2245,1126,39,"You taught him a lesson","06/18/2017","syntax","n","n","n","1119",,"","",0,,,
2972,0,"Grupo B",438,4,12,1,0,0,1,306,2635,1473,10,"Your dad poured you some water","06/18/2017","syntax","n","n","n","1162",,"","",0,,,
2975,0,"Grupo B",438,4,15,1,0,0,1,333,2160,1523,7,"Joe kicked you the soccer ball","06/18/2017","syntax","n","n","n","637",,"","",0,,,
2976,0,"Grupo B",438,4,16,0,1,0,1,350,2145,1639,33,"You dedicated the song to John","06/18/2017","syntax","n","n","n","506",,"","",0,,,
2978,0,"Grupo B",438,4,18,0,1,0,1,186,2226,1390,34,"You sang Jenni a song","06/18/2017","syntax","n","n","n","836",,"","",0,,,
2980,0,"Grupo B",438,4,20,0,0,0,1,168,2735,1371,20,"Your family sent you regards","06/18/2017","syntax","n","n","n","1364",,"","",1,,,
2981,0,"Grupo B",438,4,21,1,1,0,1,623,1949,1293,29,"You hit Paul the baseball","06/18/2017","syntax","n","n","n","656",,"","",1,,,
3000,0,"Grupo B",438,4,40,0,1,0,1,159,2913,1635,35,"You gave Jesse another chance","06/18/2017","syntax","n","n","n","1278",,"","",0,,,
3011,0,"Grupo B",438,4,51,1,0,0,1,3841,4577,1693,4,"Jeff entrusted the key to you","06/18/2017","syntax","n","n","n","2884",,"","",0,,,
3017,0,"Grupo B",438,4,57,0,1,0,1,215,2935,1579,37,"You offered Chris some writing tips","06/18/2017","syntax","n","n","n","1356",,"","",0,,,
3018,0,"Grupo B",438,4,58,0,0,0,1,696,1962,1304,18,"Amanda paid you tribute","06/18/2017","syntax","n","n","n","658",,"","",1,,,
3022,0,"Grupo B",438,4,62,0,0,0,1,353,3955,2138,15,"Anna transferred responsibility to you","06/18/2017","syntax","n","n","n","1817",,"","",1,,,
3025,0,"Grupo B",438,4,65,1,1,0,1,318,2127,1681,21,"You delivered the Pizza to Andy","06/18/2017","syntax","n","n","n","446",,"","",1,,,
3028,0,"Grupo B",438,4,68,0,1,0,1,494,2063,1307,38,"You blew your sister a kiss","06/18/2017","syntax","n","n","n","756",,"","",0,,,
3035,0,"Grupo B",438,4,75,0,0,0,1,412,1927,1647,16,"Dan confessed his secret to you","06/18/2017","syntax","n","n","n","280",,"","",1,,,
3043,0,"Grupo B",439,1,3,1,1,0,1,143,2713,1407,40,"You sent your family regards","07/03/2017","Listening comprehension and response inhibition","n","n","y","1306",,"","",1,,,
3046,0,"Grupo B",439,1,6,1,1,0,1,140,1919,1371,32,"You sold the land to Mike","07/03/2017","Listening comprehension and response inhibition","n","n","y","548",,"","",1,,,
3047,0,"Grupo B",439,1,7,0,0,0,1,138,1787,1489,3,"Jack kicked the football to you","07/03/2017","Listening comprehension and response inhibition","n","n","y","298",,"","",1,,,
3048,0,"Grupo B",439,1,8,0,0,0,1,147,2338,1704,10,"Adam conveyed the message to you","07/03/2017","Listening comprehension and response inhibition","n","n","y","634",,"","",1,,,
3050,0,"Grupo B",439,1,10,0,1,0,1,175,1975,1364,29,"You rolled Mike the marble","07/03/2017","Listening comprehension and response inhibition","n","n","y","611",,"","",0,,,
3051,0,"Grupo B",439,1,11,0,1,0,1,151,1552,1186,26,"You threw Diane the pen","07/03/2017","Listening comprehension and response inhibition","n","n","y","366",,"","",0,,,
